Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
3650,-3658,3812,-6926,92,455,303,-96,167,-75
3660,-3722,4138,-7338,99,488,310,-94,168,-76
3670,-3608,4340,-7632,108,479,331,-95,169,-78
3680,-3872,4612,-7888,113,458,337,-93,167,-80
3690,-3714,4628,-7844,95,429,297,-94,168,-78
3700,-3460,4504,-7288,95,428,276,-93,169,-77
3710,-3208,4312,-7178,87,449,276,-93,170,-77
3720,-3500,4396,-7486,97,441,274,-93,170,-78
3730,-3388,4444,-7678,93,455,260,-92,169,-79
3740,-3258,4496,-7986,85,430,228,-91,170,-79
3750,-3202,4206,-7572,99,449,268,-93,168,-82
3760,-3176,4196,-7622,97,442,286,-92,168,-81
3770,-2852,3892,-7140,97,510,313,-91,168,-80
3780,-2808,3928,-7324,105,552,341,-91,171,-80
3790,-2806,4132,-7838,115,559,387,-94,169,-83
3800,-3070,4500,-8362,126,531,374,-89,171,-83
3810,-3008,4760,-8728,107,488,349,-90,171,-83
3820,-2974,4928,-8794,99,399,281,-91,171,-84
3830,-2842,4912,-8482,84,343,242,-89,172,-83
3840,-2664,4678,-8000,84,329,235,-90,169,-84
3850,-2626,4358,-7738,90,331,242,-88,171,-84
3860,-2582,4320,-7426,80,380,233,-88,173,-84
3870,-2582,4110,-7470,79,423,256,-89,171,-84
3880,-2664,3994,-7566,89,456,287,-87,169,-84
3890,-2666,3916,-7530,98,509,327,-88,172,-86
3900,-2546,4284,-7798,93,526,327,-87,171,-84
3910,-2580,4484,-8224,99,509,341,-88,171,-86
3920,-2798,4888,-8658,105,446,330,-88,172,-83
3930,-2662,4744,-8498,97,383,295,-88,172,-87
3940,-2628,4660,-8268,106,361,284,-86,171,-87
3950,-2344,4224,-7550,97,365,269,-87,170,-87
3960,-2004,3984,-6960,97,464,314,-83,171,-88
3970,-1854,4074,-7034,107,551,330,-86,173,-87
3980,-1898,4534,-7756,100,603,347,-85,173,-87
3990,-2122,4764,-8594,99,589,325,-84,174,-90
4000,-2332,4998,-9226,93,532,315,-84,175,-87
4010,-2202,4928,-9314,101,438,291,-84,174,-89
4020,-1972,4508,-8504,102,393,271,-87,175,-90
4030,-1754,4334,-8228,102,390,252,-81,174,-90
4040,-1778,4264,-8256,89,382,264,-83,173,-88
4050,-1660,4414,-8346,95,383,279,-84,173,-91
4060,-1700,4518,-8356,92,386,272,-83,173,-92
4070,-1556,4610,-8060,91,396,274,-83,175,-90
4080,-1448,4692,-8178,77,387,250,-82,173,-90
4090,-1470,4462,-7966,76,401,258,-83,171,-93
4100,-1636,4540,-8308,94,398,269,-81,174,-91
4110,-1578,4208,-7694,96,421,282,-82,176,-91
4120,-1496,4020,-7744,100,483,298,-78,174,-92
4130,-1676,4052,-8004,97,500,319,-80,175,-91
4140,-1536,4368,-8154,99,528,345,-80,176,-92
4150,-1600,4664,-8744,107,504,344,-81,173,-94
4160,-1570,4982,-9002,103,450,319,-76,174,-92
4170,-1498,5038,-8984,86,389,277,-79,175,-92
4180,-1206,4572,-8306,88,367,259,-80,177,-95
4190,-1218,4204,-7780,93,387,290,-79,175,-95
4200,-968,3716,-7192,118,477,336,-80,174,-96
4210,-888,3732,-7072,122,579,363,-79,176,-96
4220,-668,4160,-7612,120,666,371,-76,175,-95
4230,-944,4838,-8906,110,669,379,-77,178,-96
4240,-932,5202,-9832,108,578,363,-77,175,-97
4250,-1170,5206,-9922,105,466,313,-77,178,-96
4260,-874,5020,-9604,83,349,243,-77,177,-97
4270,-630,4650,-8686,78,312,217,-73,177,-98
4280,-620,4136,-8062,87,330,235,-75,178,-96
