Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
3360,-6454,3696,-5168,192,1320,875,-108,149,-40
3370,-5964,2890,-5204,216,1344,958,-107,152,-46
3380,-6588,2954,-5286,228,1341,954,-107,152,-46
3390,-6450,3368,-4616,196,1355,915,-107,153,-45
3400,-6228,3526,-5132,208,1336,955,-106,151,-48
3410,-5794,3022,-5196,209,1348,959,-104,154,-49
3420,-5332,3428,-4628,194,1428,909,-105,152,-49
3430,-5472,3786,-5054,204,1469,936,-103,156,-49
3440,-5484,3394,-5316,212,1457,983,-105,155,-51
3450,-5218,3586,-6668,242,1480,1010,-104,155,-53
3460,-6108,3702,-6564,235,1456,998,-102,155,-54
3470,-5806,4364,-7416,228,1435,986,-101,160,-55
3480,-5896,4448,-5768,221,1390,932,-102,156,-59
3490,-5052,4224,-6858,184,1383,856,-104,159,-58
3500,-4570,4020,-7260,197,1367,910,-103,161,-57
3510,-5116,4072,-5778,218,1367,920,-101,160,-60
3520,-4622,3926,-6042,211,1433,934,-102,159,-62
3530,-4326,3832,-7190,177,1435,955,-101,160,-61
3540,-4466,3942,-6470,186,1436,921,-99,162,-65
3550,-4238,4050,-7798,217,1417,931,-100,162,-66
3560,-4458,4388,-8744,204,1346,936,-99,164,-66
3570,-4542,4046,-6778,206,1336,930,-98,162,-67
3580,-4266,3566,-6854,207,1323,894,-95,163,-69
3590,-4722,4272,-7200,211,1327,959,-97,166,-71
3600,-3632,4162,-6922,213,1316,949,-96,164,-72
3610,-4236,4628,-8488,200,1322,930,-96,167,-71
3620,-3834,4770,-7272,209,1376,934,-97,167,-72
3630,-3208,4874,-8500,209,1337,937,-93,166,-73
3640,-3632,4598,-7222,198,1354,897,-94,168,-77
3650,-3528,3894,-7132,174,1349,876,-92,170,-77
3660,-2898,4352,-8172,186,1337,928,-92,168,-78
3670,-2464,4738,-7228,186,1379,918,-92,168,-76
3680,-3010,4812,-6860,169,1429,892,-91,168,-79
3690,-2416,4618,-7448,226,1435,938,-90,172,-80
3700,-2576,4550,-7548,215,1386,960,-88,170,-81
3710,-2484,4758,-8046,210,1429,950,-87,173,-80
3720,-2626,4436,-7862,221,1428,935,-86,173,-82
3730,-2102,4388,-8240,203,1390,946,-87,174,-83
3740,-1546,4762,-7592,192,1408,947,-84,171,-86
3750,-1150,4654,-7718,221,1422,964,-86,174,-85
3760,-1178,4548,-8488,242,1394,974,-82,174,-86
3770,-1406,4614,-8392,215,1367,954,-82,174,-88
3780,-928,4464,-8154,236,1410,928,-79,173,-90
3790,-1586,4884,-8884,225,1340,904,-80,175,-87
3800,-424,4582,-8326,190,1314,907,-79,175,-92
3810,-306,4882,-8306,189,1327,899,-78,175,-89
3820,-918,4632,-8310,192,1308,864,-77,174,-91
3830,-680,3844,-8102,218,1292,936,-74,174,-94
3840,-224,3714,-7600,209,1319,920,-75,177,-93
3850,60,3788,-7310,199,1431,946,-73,177,-93
3860,282,3892,-7906,217,1450,982,-73,177,-97
3870,-478,4936,-8610,198,1472,991,-73,177,-97
3880,244,4796,-8958,191,1449,976,-73,179,-95
3890,176,5048,-8764,209,1399,974,-66,178,-98
3900,-22,5062,-8880,208,1342,947,-66,177,-99
3910,282,5218,-8484,176,1343,908,-69,177,-96
3920,366,4998,-8952,190,1356,904,-66,179,-99
3930,616,3956,-8122,237,1320,941,-68,176,-98
3940,634,4098,-7754,230,1361,936,-65,179,-101
3950,1132,3900,-7760,188,1435,904,-62,178,-101
3960,1464,4756,-8226,184,1417,882,-63,179,-100
3970,1354,4790,-8324,185,1399,901,-61,181,-103
3980,1962,4914,-8582,181,1401,904,-58,180,-105
3990,2038,5072,-9046,200,1328,869,-59,180,-104
4000,1430,4946,-10108,208,1151,784,-59,178,-104
4010,1892,5330,-10460,220,923,665,-54,179,-104
4020,1876,5994,-11608,121,632,417,-56,180,-105
4030,1962,6360,-11896,96,292,204,-55,183,-103
4040,2176,6426,-11494,54,-47,-7,-54,181,-105
4050,2238,5412,-10140,16,-252,-142,-54,178,-107
4060,2184,4206,-8426,-6,-322,-190,-53,180,-106
4070,2142,3332,-7000,-9,-274,-153,-56,178,-106
4080,2108,3008,-6514,17,-143,-67,-55,180,-104
4090,2232,3310,-6602,51,-9,16,-54,179,-106
4100,2008,4056,-7660,52,81,31,-57,179,-107
4110,1872,4652,-8834,54,57,20,-55,180,-106
4120,1716,5150,-9630,39,-20,-23,-55,179,-106
4130,1638,5128,-9750,-3,-132,-78,-55,180,-105
4140,1648,4556,-8762,3,-203,-114,-55,180,-107
4150,1506,3906,-7782,0,-202,-99,-57,180,-104
4160,1454,3438,-7106,6,-148,-61,-54,180,-104
4170,1306,3596,-7242,27,-114,-13,-56,180,-105
4180,1370,4436,-8208,47,-141,-30,-57,181,-103
4190,1508,5632,-9606,27,-276,-144,-56,180,-105
4200,1600,6348,-11208,20,-574,-335,-56,181,-105
4210,1668,7428,-12120,-55,-909,-592,-57,179,-103
4220,1860,6910,-11890,-92,-1226,-816,-58,181,-103
4230,1442,6072,-10510,-135,-1467,-1007,-57,181,-103
4240,816,5174,-9988,-131,-1628,-1119,-61,181,-102
4250,1576,4214,-8206,-157,-1696,-1202,-61,180,-102
4260,1392,4472,-8770,-162,-1676,-1214,-62,181,-103
4270,1588,4008,-8194,-155,-1681,-1151,-63,183,-101
4280,1858,3850,-8464,-134,-1685,-1092,-66,179,-99
4290,1182,4306,-8152,-154,-1665,-1089,-68,178,-99
4300,122,4606,-9302,-159,-1652,-1073,-65,179,-100
4310,1074,4148,-7560,-180,-1648,-1034,-69,178,-97
4320,284,4226,-8216,-156,-1579,-1006,-71,178,-96
4330,144,4082,-8224,-166,-1562,-986,-71,177,-97
4340,-400,4448,-7736,-173,-1539,-1003,-73,178,-94
4350,-288,4510,-7384,-166,-1475,-993,-74,179,-96
4360,-842,4578,-8142,-161,-1467,-950,-73,178,-95
4370,-980,4686,-7654,-153,-1432,-944,-74,177,-94
4380,-670,4620,-7478,-145,-1416,-962,-76,177,-93
4390,-1426,4416,-7662,-110,-1422,-899,-78,175,-92
4400,-1786,4390,-7858,-128,-1433,-907,-81,173,-92
4410,-1412,4416,-7056,-89,-1432,-906,-80,176,-91
4420,-1742,4814,-7844,-108,-1390,-921,-79,176,-90
4430,-1782,5068,-8200,-105,-1420,-953,-83,176,-90
4440,-1892,4822,-8168,-81,-1439,-919,-82,176,-88
4450,-1716,4746,-7606,-138,-1448,-970,-83,172,-88
4460,-1574,4392,-7714,-77,-1405,-907,-83,172,-86
4470,-2084,4516,-7772,-74,-1376,-867,-88,171,-85
4480,-1474,4132,-7390,-102,-1326,-910,-86,173,-84
4490,-2410,4566,-8074,-124,-1264,-921,-88,170,-84
4500,-2288,4494,-9200,-121,-1343,-923,-88,171,-79
4510,-2578,4376,-8752,-108,-1379,-883,-91,170,-83
4520,-2968,4796,-8714,-115,-1470,-958,-88,169,-80
4530,-3054,4136,-8368,-112,-1517,-923,-90,171,-78
4540,-2552,4164,-7672,-122,-1545,-973,-90,167,-79
4550,-2548,4196,-6582,-128,-1489,-970,-93,170,-76
4560,-3262,4502,-8036,-106,-1511,-946,-93,166,-76
